x-axis,1,2,3
second,Volt,Volt,Volt
-2.38350E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
-2.37300E-03,+65.92965E-03,+49.44724E-03,-257.28643E-03
-2.36250E-03,+65.92965E-03,+49.04523E-03,-254.27135E-03
-2.35200E-03,+65.12563E-03,+48.24121E-03,-257.28643E-03
-2.34150E-03,+65.92965E-03,+49.04523E-03,-253.26633E-03
-2.33100E-03,+66.33166E-03,+49.04523E-03,-253.26633E-03
-2.32050E-03,+65.92965E-03,+49.04523E-03,-254.27135E-03
-2.31000E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
-2.29950E-03,+65.32663E-03,+49.04523E-03,-253.26633E-03
-2.28900E-03,+65.92965E-03,+49.04523E-03,-253.26633E-03
-2.27850E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
-2.26800E-03,+65.92965E-03,+49.04523E-03,-257.28643E-03
-2.25750E-03,+65.92965E-03,+49.04523E-03,-253.26633E-03
-2.24700E-03,+65.12563E-03,+49.04523E-03,-255.27638E-03
-2.23650E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
-2.22600E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
-2.21550E-03,+65.12563E-03,+49.04523E-03,-253.26633E-03
-2.20500E-03,+65.12563E-03,+48.64322E-03,-253.26633E-03
-2.19450E-03,+64.92462E-03,+49.04523E-03,-253.26633E-03
-2.18400E-03,+64.32161E-03,+48.24121E-03,-253.26633E-03
-2.17350E-03,+64.32161E-03,+48.24121E-03,-250.25125E-03
-2.16300E-03,+65.12563E-03,+48.24121E-03,-249.24623E-03
-2.15250E-03,+64.52261E-03,+48.24121E-03,-252.26130E-03
-2.14200E-03,+64.32161E-03,+48.24121E-03,-253.26633E-03
-2.13150E-03,+64.92462E-03,+48.24121E-03,-249.24623E-03
-2.12100E-03,+64.32161E-03,+47.43719E-03,-249.24623E-03
-2.11050E-03,+64.32161E-03,+47.63819E-03,-249.24623E-03
-2.10000E-03,+64.32161E-03,+47.43719E-03,-249.24623E-03
-2.08950E-03,+64.32161E-03,+47.43719E-03,-249.24623E-03
-2.07900E-03,+63.91960E-03,+47.43719E-03,-247.23618E-03
-2.06850E-03,+63.51759E-03,+47.43719E-03,-249.24623E-03
-2.05800E-03,+63.51759E-03,+47.43719E-03,-245.22613E-03
-2.04750E-03,+63.51759E-03,+47.43719E-03,-245.22613E-03
-2.03700E-03,+63.51759E-03,+47.43719E-03,-245.22613E-03
-2.02650E-03,+62.71357E-03,+47.23618E-03,-248.24120E-03
-2.01600E-03,+63.51759E-03,+47.43719E-03,-249.24623E-03
-2.00550E-03,+63.51759E-03,+47.23618E-03,-245.22613E-03
-1.99500E-03,+62.71357E-03,+47.03518E-03,-243.21608E-03
-1.98450E-03,+62.71357E-03,+46.63317E-03,-245.22613E-03
-1.97400E-03,+61.90955E-03,+46.63317E-03,-241.20603E-03
-1.96350E-03,+61.90955E-03,+46.63317E-03,-244.22110E-03
-1.95300E-03,+62.31156E-03,+45.82915E-03,-241.20603E-03
-1.94250E-03,+61.90955E-03,+46.63317E-03,-241.20603E-03
-1.93200E-03,+61.90955E-03,+45.82915E-03,-241.20603E-03
-1.92150E-03,+61.90955E-03,+46.43216E-03,-241.20603E-03
-1.91100E-03,+61.50754E-03,+45.82915E-03,-239.19598E-03
-1.90050E-03,+61.10553E-03,+45.82915E-03,-241.20603E-03
-1.89000E-03,+61.10553E-03,+45.82915E-03,-237.18593E-03
-1.87950E-03,+61.10553E-03,+45.22613E-03,-237.18593E-03
-1.86900E-03,+61.10553E-03,+45.42714E-03,-237.18593E-03
-1.85850E-03,+60.50251E-03,+45.02513E-03,-237.18593E-03
-1.84800E-03,+61.10553E-03,+45.02513E-03,-237.18593E-03
-1.83750E-03,+61.10553E-03,+45.02513E-03,-236.18090E-03
-1.82700E-03,+60.30151E-03,+45.02513E-03,-237.18593E-03
-1.81650E-03,+60.30151E-03,+44.42211E-03,-233.16583E-03
-1.80600E-03,+59.49749E-03,+45.02513E-03,-233.16583E-03
-1.79550E-03,+59.49749E-03,+44.22111E-03,-233.16583E-03
-1.78500E-03,+59.49749E-03,+44.22111E-03,-233.16583E-03
-1.77450E-03,+59.49749E-03,+44.22111E-03,-232.16080E-03
-1.76400E-03,+59.49749E-03,+43.41708E-03,-229.14573E-03
-1.75350E-03,+59.29648E-03,+44.22111E-03,-229.14573E-03
-1.74300E-03,+58.69347E-03,+43.41708E-03,-229.14573E-03
-1.73250E-03,+58.49246E-03,+43.41708E-03,-229.14573E-03
-1.72200E-03,+57.88945E-03,+43.41708E-03,-229.14573E-03
-1.71150E-03,+57.88945E-03,+43.41708E-03,-228.14070E-03
-1.70100E-03,+57.88945E-03,+43.41708E-03,-227.13568E-03
-1.69050E-03,+57.88945E-03,+42.81407E-03,-228.14070E-03
-1.68000E-03,+57.08543E-03,+42.61306E-03,-225.12563E-03
-1.66950E-03,+57.08543E-03,+42.61306E-03,-225.12563E-03
-1.65900E-03,+57.08543E-03,+42.61306E-03,-225.12563E-03
-1.64850E-03,+57.08543E-03,+42.61306E-03,-221.10553E-03
-1.63800E-03,+56.28141E-03,+41.80904E-03,-221.10553E-03
-1.62750E-03,+56.28141E-03,+41.80904E-03,-221.10553E-03
-1.61700E-03,+56.28141E-03,+41.80904E-03,-219.09548E-03
-1.60650E-03,+55.47739E-03,+41.80904E-03,-218.09045E-03
-1.59600E-03,+56.28141E-03,+41.80904E-03,-221.10553E-03
-1.58550E-03,+55.47739E-03,+41.00502E-03,-217.08542E-03
-1.57500E-03,+55.07538E-03,+41.00502E-03,-217.08542E-03
-1.56450E-03,+54.67337E-03,+41.00502E-03,-213.06532E-03
-1.55400E-03,+54.67337E-03,+41.00502E-03,-213.06532E-03
-1.54350E-03,+54.67337E-03,+40.60301E-03,-214.07035E-03
-1.53300E-03,+54.27136E-03,+40.20100E-03,-211.05527E-03
-1.52250E-03,+54.47236E-03,+40.20100E-03,-213.06532E-03
-1.51200E-03,+53.86935E-03,+39.39698E-03,-209.04522E-03
-1.50150E-03,+53.66834E-03,+40.00000E-03,-209.04522E-03
-1.49100E-03,+54.27136E-03,+39.79899E-03,-209.04522E-03
-1.48050E-03,+53.06533E-03,+39.39698E-03,-209.04522E-03
-1.47000E-03,+52.26131E-03,+39.39698E-03,-209.04522E-03
-1.45950E-03,+52.26131E-03,+39.19598E-03,-205.02512E-03
-1.44900E-03,+52.26131E-03,+38.59296E-03,-205.02512E-03
-1.43850E-03,+51.65829E-03,+38.59296E-03,-202.01005E-03
-1.42800E-03,+51.45729E-03,+37.78894E-03,-205.02512E-03
-1.41750E-03,+50.85427E-03,+37.98995E-03,-201.00502E-03
-1.40700E-03,+51.05528E-03,+37.78894E-03,-201.00502E-03
-1.39650E-03,+50.65327E-03,+38.39196E-03,-197.98995E-03
-1.38600E-03,+50.65327E-03,+36.98492E-03,-201.00502E-03
-1.37550E-03,+50.05025E-03,+37.78894E-03,-196.98492E-03
-1.36500E-03,+49.84925E-03,+36.98492E-03,-196.98492E-03
-1.35450E-03,+49.84925E-03,+36.98492E-03,-196.98492E-03
-1.34400E-03,+49.04523E-03,+36.18090E-03,-192.96482E-03
-1.33350E-03,+48.84422E-03,+36.38191E-03,-195.97990E-03
-1.32300E-03,+48.64322E-03,+36.18090E-03,-192.96482E-03
-1.31250E-03,+48.44221E-03,+35.97990E-03,-188.94472E-03
-1.30200E-03,+48.24121E-03,+35.37688E-03,-192.96482E-03
-1.29150E-03,+48.24121E-03,+36.18090E-03,-188.94472E-03
-1.28100E-03,+47.43719E-03,+34.57286E-03,-186.93467E-03
-1.27050E-03,+47.23618E-03,+35.17588E-03,-187.93970E-03
-1.26000E-03,+46.63317E-03,+35.37688E-03,-184.92462E-03
-1.24950E-03,+46.63317E-03,+34.57286E-03,-185.92965E-03
-1.23900E-03,+46.23116E-03,+34.57286E-03,-182.91457E-03
-1.22850E-03,+45.82915E-03,+34.57286E-03,-181.90955E-03
-1.21800E-03,+45.82915E-03,+33.76884E-03,-180.90452E-03
-1.20750E-03,+45.22613E-03,+33.76884E-03,-176.88442E-03
-1.19700E-03,+45.02513E-03,+32.96482E-03,-180.90452E-03
-1.18650E-03,+44.42211E-03,+32.96482E-03,-175.87940E-03
-1.17600E-03,+44.22111E-03,+32.96482E-03,-176.88442E-03
-1.16550E-03,+43.61809E-03,+32.96482E-03,-175.87940E-03
-1.15500E-03,+44.22111E-03,+32.56281E-03,-172.86432E-03
-1.14450E-03,+43.41708E-03,+32.16080E-03,-172.86432E-03
-1.13400E-03,+43.41708E-03,+32.16080E-03,-168.84422E-03
-1.12350E-03,+43.21608E-03,+31.35678E-03,-168.84422E-03
-1.11300E-03,+42.61306E-03,+31.35678E-03,-166.83417E-03
-1.10250E-03,+41.80904E-03,+31.35678E-03,-167.83919E-03
-1.09200E-03,+41.80904E-03,+30.55276E-03,-164.82412E-03
-1.08150E-03,+41.00502E-03,+31.15578E-03,-164.82412E-03
-1.07100E-03,+41.00502E-03,+30.55276E-03,-160.80402E-03
-1.06050E-03,+41.00502E-03,+30.55276E-03,-160.80402E-03
-1.05000E-03,+40.20100E-03,+30.55276E-03,-160.80402E-03
-1.03950E-03,+39.39698E-03,+29.54774E-03,-156.78392E-03
-1.02900E-03,+39.79899E-03,+29.74874E-03,-156.78392E-03
-1.01850E-03,+39.19598E-03,+29.54774E-03,-156.78392E-03
-1.00800E-03,+38.59296E-03,+28.94472E-03,-152.76382E-03
-997.50E-06,+38.59296E-03,+28.14070E-03,-153.76884E-03
-987.00E-06,+38.19095E-03,+28.54271E-03,-152.76382E-03
-976.50E-06,+37.98995E-03,+27.33668E-03,-152.76382E-03
-966.00E-06,+36.98492E-03,+27.33668E-03,-148.74372E-03
-955.50E-06,+37.18593E-03,+27.53769E-03,-148.74372E-03
-945.00E-06,+36.98492E-03,+27.33668E-03,-146.73367E-03
-934.50E-06,+36.38191E-03,+26.73367E-03,-144.72362E-03
-924.00E-06,+36.18090E-03,+26.53266E-03,-144.72362E-03
-913.50E-06,+35.37688E-03,+26.33166E-03,-141.70854E-03
-903.00E-06,+35.37688E-03,+25.72864E-03,-140.70352E-03
-892.50E-06,+34.57286E-03,+25.72864E-03,-140.70352E-03
-882.00E-06,+34.57286E-03,+25.72864E-03,-140.70352E-03
-871.50E-06,+34.57286E-03,+24.92462E-03,-136.68342E-03
-861.00E-06,+33.76884E-03,+24.92462E-03,-136.68342E-03
-850.50E-06,+33.56784E-03,+24.92462E-03,-136.68342E-03
-840.00E-06,+32.96482E-03,+24.12060E-03,-132.66332E-03
-829.50E-06,+32.16080E-03,+24.12060E-03,-132.66332E-03
-819.00E-06,+32.16080E-03,+24.12060E-03,-128.64321E-03
-808.50E-06,+32.16080E-03,+23.91960E-03,-128.64321E-03
-798.00E-06,+31.35678E-03,+23.31658E-03,-128.64321E-03
-787.50E-06,+30.55276E-03,+23.11558E-03,-122.61306E-03
-777.00E-06,+30.55276E-03,+22.91457E-03,-124.62311E-03
-766.50E-06,+30.55276E-03,+22.51256E-03,-120.60301E-03
-756.00E-06,+29.74874E-03,+21.70854E-03,-120.60301E-03
-745.50E-06,+28.94472E-03,+21.90955E-03,-120.60301E-03
-735.00E-06,+29.34673E-03,+21.30653E-03,-116.58291E-03
-724.50E-06,+28.94472E-03,+21.50754E-03,-116.58291E-03
-714.00E-06,+28.14070E-03,+20.90452E-03,-116.58291E-03
-703.50E-06,+28.14070E-03,+20.90452E-03,-112.56281E-03
-693.00E-06,+27.33668E-03,+20.10050E-03,-112.56281E-03
-682.50E-06,+27.33668E-03,+20.10050E-03,-111.55779E-03
-672.00E-06,+26.53266E-03,+19.29648E-03,-112.56281E-03
-661.50E-06,+26.53266E-03,+19.29648E-03,-108.54271E-03
-651.00E-06,+25.72864E-03,+19.29648E-03,-104.52261E-03
-640.50E-06,+25.52764E-03,+18.49246E-03,-103.51759E-03
-630.00E-06,+24.92462E-03,+18.49246E-03,-104.52261E-03
-619.50E-06,+24.92462E-03,+18.49246E-03,-100.50251E-03
-609.00E-06,+24.12060E-03,+17.68844E-03,-98.49246E-03
-598.50E-06,+24.12060E-03,+17.68844E-03,-99.49749E-03
-588.00E-06,+23.31658E-03,+16.88442E-03,-96.48241E-03
-577.50E-06,+22.71357E-03,+16.88442E-03,-95.47739E-03
-567.00E-06,+22.51256E-03,+16.48241E-03,-92.46231E-03
-556.50E-06,+22.31156E-03,+16.68342E-03,-92.46231E-03
-546.00E-06,+21.70854E-03,+16.08040E-03,-88.44221E-03
-535.50E-06,+21.70854E-03,+15.87940E-03,-88.44221E-03
-525.00E-06,+20.90452E-03,+15.27638E-03,-84.42211E-03
-514.50E-06,+20.30151E-03,+15.27638E-03,-85.42713E-03
-504.00E-06,+20.10050E-03,+14.47236E-03,-84.42211E-03
-493.50E-06,+19.49749E-03,+14.47236E-03,-80.40201E-03
-483.00E-06,+19.29648E-03,+14.07035E-03,-80.40201E-03
-472.50E-06,+18.49246E-03,+13.66834E-03,-80.40201E-03
-462.00E-06,+17.68844E-03,+13.66834E-03,-80.40201E-03
-451.50E-06,+17.68844E-03,+12.86432E-03,-78.39196E-03
-441.00E-06,+17.68844E-03,+12.86432E-03,-74.37186E-03
-430.50E-06,+16.88442E-03,+12.66332E-03,-72.36181E-03
-420.00E-06,+16.88442E-03,+12.06030E-03,-68.34171E-03
-409.50E-06,+16.08040E-03,+11.85930E-03,-71.35678E-03
-399.00E-06,+15.67839E-03,+11.25628E-03,-66.33166E-03
-388.50E-06,+15.27638E-03,+11.25628E-03,-68.34171E-03
-378.00E-06,+15.27638E-03,+11.25628E-03,-64.32161E-03
-367.50E-06,+13.86935E-03,+10.45226E-03,-64.32161E-03
-357.00E-06,+14.07035E-03,+10.45226E-03,-62.31156E-03
-346.50E-06,+13.66834E-03,+9.64824E-03,-60.30151E-03
-336.00E-06,+13.66834E-03,+9.64824E-03,-60.30151E-03
-325.50E-06,+12.86432E-03,+9.64824E-03,-56.28141E-03
-315.00E-06,+12.06030E-03,+9.24623E-03,-56.28141E-03
-304.50E-06,+12.06030E-03,+8.04020E-03,-52.26131E-03
-294.00E-06,+11.25628E-03,+8.04020E-03,-52.26131E-03
-283.50E-06,+11.25628E-03,+8.04020E-03,-48.24121E-03
-273.00E-06,+10.85427E-03,+7.63819E-03,-48.24121E-03
-262.50E-06,+10.25126E-03,+7.23618E-03,-48.24121E-03
-252.00E-06,+9.64824E-03,+6.43216E-03,-48.24121E-03
-241.50E-06,+9.44724E-03,+7.23618E-03,-44.22111E-03
-231.00E-06,+8.84422E-03,+6.43216E-03,-42.21105E-03
-220.50E-06,+8.64322E-03,+6.43216E-03,-40.20100E-03
-210.00E-06,+8.04020E-03,+5.62814E-03,-40.20100E-03
-199.50E-06,+7.23618E-03,+4.82412E-03,-36.18090E-03
-189.00E-06,+7.23618E-03,+4.82412E-03,-36.18090E-03
-178.50E-06,+6.43216E-03,+4.82412E-03,-32.16080E-03
-168.00E-06,+6.43216E-03,+4.02010E-03,-32.16080E-03
-157.50E-06,+5.62814E-03,+4.02010E-03,-32.16080E-03
-147.00E-06,+5.62814E-03,+4.02010E-03,-30.15075E-03
-136.50E-06,+4.82412E-03,+3.81910E-03,-28.14070E-03
-126.00E-06,+4.82412E-03,+3.21608E-03,-24.12060E-03
-115.50E-06,+4.02010E-03,+2.61307E-03,-27.13568E-03
-105.00E-06,+3.61809E-03,+2.41206E-03,-24.12060E-03
-94.50E-06,+3.21608E-03,+1.60804E-03,-21.10553E-03
-84.00E-06,+2.41206E-03,+1.60804E-03,-20.10050E-03
-73.50E-06,+2.41206E-03,+1.60804E-03,-16.08040E-03
-63.00E-06,+1.60804E-03,+804.02E-06,-16.08040E-03
-52.50E-06,+1.60804E-03,+201.01E-06,-16.08040E-03
-42.00E-06,+804.02E-06,+804.02E-06,-12.06030E-03
-31.50E-06,+201.01E-06,+0.0E+00,-8.04020E-03
-21.00E-06,+0.0E+00,-402.01E-06,-8.04020E-03
-10.50E-06,+0.0E+00,-603.02E-06,-8.04020E-03
+0.0E+00,-804.02E-06,-804.02E-06,-8.04020E-03
+10.50E-06,-1.40704E-03,-804.02E-06,-4.02010E-03
+21.00E-06,-1.60804E-03,-1.60804E-03,-4.02010E-03
+31.50E-06,-2.41206E-03,-1.60804E-03,+0.0E+00
+42.00E-06,-2.41206E-03,-3.21608E-03,-0.0E+00
+52.50E-06,-2.41206E-03,-2.41206E-03,+0.0E+00
+63.00E-06,-3.21608E-03,-2.41206E-03,+2.01005E-03
+73.50E-06,-3.41709E-03,-3.21608E-03,+4.02010E-03
+84.00E-06,-4.02010E-03,-3.21608E-03,+4.02010E-03
+94.50E-06,-4.02010E-03,-3.41709E-03,+8.04020E-03
+105.00E-06,-5.22613E-03,-4.02010E-03,+10.05025E-03
+115.50E-06,-5.62814E-03,-4.02010E-03,+12.06030E-03
+126.00E-06,-6.43216E-03,-4.82412E-03,+12.06030E-03
+136.50E-06,-6.43216E-03,-4.82412E-03,+16.08040E-03
+147.00E-06,-6.83417E-03,-5.62814E-03,+18.09045E-03
+157.50E-06,-7.23618E-03,-5.62814E-03,+20.10050E-03
+168.00E-06,-7.23618E-03,-5.62814E-03,+16.08040E-03
+178.50E-06,-8.04020E-03,-6.43216E-03,+20.10050E-03
+189.00E-06,-8.84422E-03,-6.43216E-03,+22.11055E-03
+199.50E-06,-8.84422E-03,-7.23618E-03,+27.13568E-03
+210.00E-06,-9.64824E-03,-7.23618E-03,+24.12060E-03
+220.50E-06,-9.64824E-03,-7.23618E-03,+28.14070E-03
+231.00E-06,-10.45226E-03,-8.04020E-03,+28.14070E-03
+241.50E-06,-10.45226E-03,-8.04020E-03,+29.14573E-03
+252.00E-06,-11.25628E-03,-8.84422E-03,+36.18090E-03
+262.50E-06,-11.25628E-03,-8.84422E-03,+33.16583E-03
+273.00E-06,-12.06030E-03,-9.24623E-03,+36.18090E-03
+283.50E-06,-12.26131E-03,-9.64824E-03,+36.18090E-03
+294.00E-06,-12.86432E-03,-9.64824E-03,+36.18090E-03
+304.50E-06,-13.06533E-03,-10.45226E-03,+40.20100E-03
+315.00E-06,-13.66834E-03,-10.45226E-03,+40.20100E-03
+325.50E-06,-14.27136E-03,-11.05528E-03,+44.22111E-03
+336.00E-06,-14.47236E-03,-11.25628E-03,+44.22111E-03
+346.50E-06,-14.07035E-03,-10.85427E-03,+47.23618E-03
+357.00E-06,-16.08040E-03,-12.06030E-03,+52.26131E-03
+367.50E-06,-15.87940E-03,-12.06030E-03,+52.26131E-03
+378.00E-06,-16.08040E-03,-12.86432E-03,+52.26131E-03
+388.50E-06,-16.88442E-03,-12.86432E-03,+52.26131E-03
+399.00E-06,-17.28643E-03,-13.66834E-03,+54.27136E-03
+409.50E-06,-17.68844E-03,-13.66834E-03,+56.28141E-03
+420.00E-06,-18.49246E-03,-13.66834E-03,+60.30151E-03
+430.50E-06,-18.29146E-03,-14.27136E-03,+60.30151E-03
+441.00E-06,-18.49246E-03,-14.47236E-03,+62.31156E-03
+451.50E-06,-19.29648E-03,-15.07538E-03,+61.30653E-03
+462.00E-06,-20.10050E-03,-15.27638E-03,+64.32161E-03
+472.50E-06,-20.10050E-03,-15.27638E-03,+65.32663E-03
+483.00E-06,-21.30653E-03,-15.27638E-03,+68.34171E-03
+493.50E-06,-21.70854E-03,-16.08040E-03,+68.34171E-03
+504.00E-06,-21.70854E-03,-16.08040E-03,+72.36181E-03
+514.50E-06,-21.50754E-03,-17.08543E-03,+72.36181E-03
+525.00E-06,-22.51256E-03,-16.88442E-03,+74.37186E-03
+535.50E-06,-23.11558E-03,-17.48744E-03,+76.38191E-03
+546.00E-06,-23.31658E-03,-17.68844E-03,+72.36181E-03
+556.50E-06,-23.91960E-03,-17.88945E-03,+80.40201E-03
+567.00E-06,-24.12060E-03,-18.49246E-03,+80.40201E-03
+577.50E-06,-24.92462E-03,-19.09548E-03,+80.40201E-03
+588.00E-06,-24.12060E-03,-18.49246E-03,+84.42211E-03
+598.50E-06,-25.52764E-03,-19.29648E-03,+87.43718E-03
+609.00E-06,-25.72864E-03,-19.29648E-03,+86.43216E-03
+619.50E-06,-25.72864E-03,-20.10050E-03,+88.44221E-03
+630.00E-06,-26.53266E-03,-20.10050E-03,+88.44221E-03
+640.50E-06,-26.73367E-03,-20.70352E-03,+92.46231E-03
+651.00E-06,-27.33668E-03,-20.90452E-03,+96.48241E-03
+661.50E-06,-27.53769E-03,-21.10553E-03,+93.46734E-03
+672.00E-06,-28.14070E-03,-21.70854E-03,+96.48241E-03
+682.50E-06,-28.34171E-03,-21.70854E-03,+99.49749E-03
+693.00E-06,-28.94472E-03,-21.70854E-03,+100.50251E-03
+703.50E-06,-29.14573E-03,-21.90955E-03,+100.50251E-03
+714.00E-06,-29.74874E-03,-22.51256E-03,+104.52261E-03
+724.50E-06,-29.94975E-03,-22.71357E-03,+104.52261E-03
+735.00E-06,-30.95477E-03,-23.31658E-03,+106.53266E-03
+745.50E-06,-31.35678E-03,-23.31658E-03,+107.53769E-03
+756.00E-06,-31.35678E-03,-24.12060E-03,+108.54271E-03
+766.50E-06,-31.95980E-03,-24.12060E-03,+108.54271E-03
+777.00E-06,-32.16080E-03,-24.12060E-03,+112.56281E-03
+787.50E-06,-32.76382E-03,-24.72362E-03,+112.56281E-03
+798.00E-06,-32.96482E-03,-24.92462E-03,+116.58291E-03
+808.50E-06,-33.76884E-03,-24.92462E-03,+115.57789E-03
+819.00E-06,-33.76884E-03,-24.92462E-03,+116.58291E-03
+829.50E-06,-34.57286E-03,-25.72864E-03,+120.60301E-03
+840.00E-06,-34.57286E-03,-25.72864E-03,+120.60301E-03
+850.50E-06,-34.57286E-03,-26.53266E-03,+120.60301E-03
+861.00E-06,-35.37688E-03,-26.53266E-03,+122.61306E-03
+871.50E-06,-35.37688E-03,-26.73367E-03,+124.62311E-03
+882.00E-06,-36.18090E-03,-27.33668E-03,+124.62311E-03
+892.50E-06,-36.18090E-03,-27.33668E-03,+125.62814E-03
+903.00E-06,-36.58291E-03,-27.33668E-03,+128.64321E-03
+913.50E-06,-37.18593E-03,-28.14070E-03,+128.64321E-03
+924.00E-06,-37.78894E-03,-28.14070E-03,+132.66332E-03
+934.50E-06,-37.78894E-03,-28.74372E-03,+132.66332E-03
+945.00E-06,-38.19095E-03,-28.94472E-03,+132.66332E-03
+955.50E-06,-38.59296E-03,-28.94472E-03,+136.68342E-03
+966.00E-06,-39.39698E-03,-29.74874E-03,+140.70352E-03
+976.50E-06,-39.39698E-03,-29.74874E-03,+136.68342E-03
+987.00E-06,-39.39698E-03,-29.74874E-03,+140.70352E-03
+997.50E-06,-40.20100E-03,-30.55276E-03,+140.70352E-03
+1.00800E-03,-41.00502E-03,-30.55276E-03,+140.70352E-03
+1.01850E-03,-41.00502E-03,-30.75377E-03,+144.72362E-03
+1.02900E-03,-41.00502E-03,-31.35678E-03,+144.72362E-03
+1.03950E-03,-41.80904E-03,-31.75879E-03,+144.72362E-03
+1.05000E-03,-41.80904E-03,-31.35678E-03,+148.74372E-03
+1.06050E-03,-42.41206E-03,-32.16080E-03,+148.74372E-03
+1.07100E-03,-42.61306E-03,-32.16080E-03,+148.74372E-03
+1.08150E-03,-42.61306E-03,-32.16080E-03,+149.74874E-03
+1.09200E-03,-43.41708E-03,-32.96482E-03,+152.76382E-03
+1.10250E-03,-43.41708E-03,-32.96482E-03,+152.76382E-03
+1.11300E-03,-43.81910E-03,-33.36683E-03,+154.77387E-03
+1.12350E-03,-44.22111E-03,-33.76884E-03,+156.78392E-03
+1.13400E-03,-44.22111E-03,-33.76884E-03,+156.78392E-03
+1.14450E-03,-45.02513E-03,-33.76884E-03,+159.79899E-03
+1.15500E-03,-45.02513E-03,-34.17085E-03,+160.80402E-03
+1.16550E-03,-45.82915E-03,-34.57286E-03,+160.80402E-03
+1.17600E-03,-45.82915E-03,-34.57286E-03,+160.80402E-03
+1.18650E-03,-46.03015E-03,-34.57286E-03,+160.80402E-03
+1.19700E-03,-46.23116E-03,-34.97487E-03,+164.82412E-03
+1.20750E-03,-46.83417E-03,-35.37688E-03,+164.82412E-03
+1.21800E-03,-47.43719E-03,-36.18090E-03,+168.84422E-03
+1.22850E-03,-48.04020E-03,-36.18090E-03,+165.82914E-03
+1.23900E-03,-47.83920E-03,-36.18090E-03,+166.83417E-03
+1.24950E-03,-48.24121E-03,-36.18090E-03,+169.84924E-03
+1.26000E-03,-48.24121E-03,-36.18090E-03,+172.86432E-03
+1.27050E-03,-49.04523E-03,-36.98492E-03,+173.86934E-03
+1.28100E-03,-49.04523E-03,-36.98492E-03,+176.88442E-03
+1.29150E-03,-49.04523E-03,-36.98492E-03,+173.86934E-03
+1.30200E-03,-49.84925E-03,-36.98492E-03,+176.88442E-03
+1.31250E-03,-49.84925E-03,-37.78894E-03,+179.89950E-03
+1.32300E-03,-49.84925E-03,-38.19095E-03,+180.90452E-03
+1.33350E-03,-50.65327E-03,-37.98995E-03,+179.89950E-03
+1.34400E-03,-50.65327E-03,-38.59296E-03,+180.90452E-03
+1.35450E-03,-51.45729E-03,-38.59296E-03,+183.91960E-03
+1.36500E-03,-51.45729E-03,-38.59296E-03,+184.92462E-03
+1.37550E-03,-51.45729E-03,-38.79397E-03,+184.92462E-03
+1.38600E-03,-52.26131E-03,-39.39698E-03,+184.92462E-03
+1.39650E-03,-52.46231E-03,-39.39698E-03,+184.92462E-03
+1.40700E-03,-52.66332E-03,-39.39698E-03,+188.94472E-03
+1.41750E-03,-53.06533E-03,-39.39698E-03,+185.92965E-03
+1.42800E-03,-53.06533E-03,-40.20100E-03,+188.94472E-03
+1.43850E-03,-53.86935E-03,-40.20100E-03,+188.94472E-03
+1.44900E-03,-53.86935E-03,-40.60301E-03,+190.95477E-03
+1.45950E-03,-53.86935E-03,-40.80402E-03,+189.94975E-03
+1.47000E-03,-54.67337E-03,-41.00502E-03,+192.96482E-03
+1.48050E-03,-54.67337E-03,-41.00502E-03,+192.96482E-03
+1.49100E-03,-55.07538E-03,-41.00502E-03,+194.97487E-03
+1.50150E-03,-54.67337E-03,-41.60804E-03,+192.96482E-03
+1.51200E-03,-55.47739E-03,-41.80904E-03,+196.98492E-03
+1.52250E-03,-55.47739E-03,-41.80904E-03,+196.98492E-03
+1.53300E-03,-56.28141E-03,-42.21105E-03,+201.00502E-03
+1.54350E-03,-56.28141E-03,-42.01005E-03,+201.00502E-03
+1.55400E-03,-56.28141E-03,-42.61306E-03,+201.00502E-03
+1.56450E-03,-56.28141E-03,-42.01005E-03,+201.00502E-03
+1.57500E-03,-57.08543E-03,-42.61306E-03,+203.01507E-03
+1.58550E-03,-57.08543E-03,-42.61306E-03,+205.02512E-03
+1.59600E-03,-57.08543E-03,-42.61306E-03,+201.00502E-03
+1.60650E-03,-57.08543E-03,-43.41708E-03,+203.01507E-03
+1.61700E-03,-57.88945E-03,-43.41708E-03,+209.04522E-03
+1.62750E-03,-57.88945E-03,-43.41708E-03,+208.04020E-03
+1.63800E-03,-57.88945E-03,-44.22111E-03,+209.04522E-03
+1.64850E-03,-57.88945E-03,-43.61809E-03,+212.06030E-03
+1.65900E-03,-59.09548E-03,-43.81910E-03,+209.04522E-03
+1.66950E-03,-58.69347E-03,-44.22111E-03,+210.05025E-03
+1.68000E-03,-58.69347E-03,-44.22111E-03,+209.04522E-03
+1.69050E-03,-59.49749E-03,-44.42211E-03,+212.06030E-03
+1.70100E-03,-59.89950E-03,-44.62312E-03,+213.06532E-03
+1.71150E-03,-59.69849E-03,-45.02513E-03,+210.05025E-03
+1.72200E-03,-60.30151E-03,-45.02513E-03,+217.08542E-03
+1.73250E-03,-60.30151E-03,-45.02513E-03,+214.07035E-03
